评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6141882956,寡人总是饿,男,山东,9,62,2,回复@5独舞:怕死想出国寻求好的医疗条件能理解，去个医疗发达的国家，但是巴铁那个医疗条件去嚯嚯人家干啥？,0,2020-01-28 17:00
https://weibo.cn//u/6200619955,当时很喜欢你,女,其他,28,25,23,回复@是吴大凝呀:我乐意 你是什么东西？你管我 我说你了 ？,0,2020-01-28 16:59
https://weibo.cn//u/6200619955,当时很喜欢你,女,其他,28,25,23,回复@紫色的老萧:滚 懒得累你 你是个什么东西？,0,2020-01-28 16:59
https://weibo.cn//u/3932384503,蒸汽机蒸馒头,女,陕西,373,135,441,回复@格格酱柠檬了:但是你们的省长已经是全国的骄傲了,0,2020-01-28 16:50
https://weibo.cn//u/2101519185,657号鸡胸,女,江苏,291,728,169,回复@Dyingjay:要命,0,2020-01-28 16:47
https://weibo.cn//u/5657056344,-Cmaj7,女,江苏,331,386,205,回复@紫藤葫芦花:真·人类命运共同体,0,2020-01-28 16:43
https://weibo.cn//u/5051829117,李白白百百里,男,海外,636,242,417,回复@YOYO1G:我的妈,0,2020-01-28 16:42
https://weibo.cn//u/6538157735,凯源玺十啵啵,女,宁夏,51,697,110,蝙蝠有啥好吃的，我看着都觉得反胃，你都是咋下的去口的🤨,0,2020-01-28 16:29
https://weibo.cn//u/5780233004,我们家最可爱的是小阿喵啊,女,辽宁,354,410,108,回复@想养一只胖橘的小虎牙:可能是哈哈，但是大可不必带着全部人一起骂,0,2020-01-28 16:25
https://weibo.cn//u/5566775109,玉子emmmm,女,其他,8952,1317,134,回复@flight_晴空:别在意啦，把精力放在其他需要关注的时事上吧，嗯？,0,2020-01-28 16:18
https://weibo.cn//u/5566775109,玉子emmmm,女,其他,8952,1317,134,回复@三猫__:别在意啦，把精力放在其他需要关注的时事吧,0,2020-01-28 16:16
https://weibo.cn//u/1939537805,恩比德一生吹,男,江苏,3831,315,467,到现在还有在喊巴铁的🍔🍔,1,2020-01-28 16:12
https://weibo.cn//u/1954360665,阿绿主食,男,广东,2634,332,373,唉，骂不动了,0,2020-01-28 16:11
https://weibo.cn//u/2738508907,F素面朝天,女,浙江,2,211,170,温州比湖北一些地级市还要多，但是好像关注点都在湖北，温州的附一附二缺物资好几天了..不知道有没有好转，希望社会各界多给温州一些关注..,22,2020-01-29 09:57
https://weibo.cn//u/7039569694,乖乖妮豆,女,江苏,18,93,3,相信祖国一定会渡过难关！！,4,2020-01-29 09:35
https://weibo.cn//u/2049776750,一个大妍妍呀,女,其他,195,20,342,武汉真是好样的,1,2020-01-29 08:55
https://weibo.cn//u/2829976742,不知道柠檬草的味道,女,湖北,27,451,205,武汉周边的小城市增长很快，医疗有限，例如孝感，望上级重视起来！,3,2020-01-29 08:41
https://weibo.cn//u/2169518317,音乐阳光天涯,男,上海,535,691,143,赶紧把病毒疫情控制住，赶紧让患者有病床安心看病。赶紧把市民老百姓需要的口罩酒精等，以及生活物资准备充足，不要涨价。 请多做有实际作用的事。,3,2020-01-29 06:50
https://weibo.cn//u/3889965721,巴卫199553,女,其他,35,49,43,[玫瑰][玫瑰][玫瑰]赣医一附院接受社会爱心捐赠，期待爱心人士与我院院办胡主任联系。         “赣医一附院人”正以“立德立行  仁心仁术”的历史使命和责任担当筑起抗击疫情的钢铁长城！！！赣州也16例了，看看赣州吧,3,2020-01-29 03:53
https://weibo.cn//u/5646525597,不要黄瓜番茄香菜,女,陕西,6307,522,1782,江苏省说的，十三个市还没说。,33482,2020-01-27 22:29
https://weibo.cn//808000812,半妖少年,男,浙江,5990,698,43331,江苏13市：我们自有安排,29268,2020-01-27 22:31
https://weibo.cn//u/5187934310,最好的我mem,女,其他,177,131,71,回复@词人王煜:大半夜就是怕太有效率对比一些,0,2020-10-22 10:15
https://weibo.cn//u/6476938381,青羽风韵,男,河北,115,148,12,【南京日报刊文：,0,2020-03-28 16:22
https://weibo.cn//weimz,阿拉路人甲,男,上海,2,506,11,不能胡子眉毛一把抓，应该分批次开学，因为所有人都没有经验，开学方案肯定有很多目前想不到的漏洞。实践出真知，应该摸着石头过河，分批次开学，高年级的先开，一个年级一个年级的慢慢开学，开学方案和应急预案经过实践检验确实可行之后，再让低年级的开学。,1,2020-03-26 17:56
https://weibo.cn//u/7079835263,祁染笙婴,女,其他,15,82,9,回复@来只椰子噜:初三的我一开始是2月7号开学,1,2020-03-13 20:00
https://weibo.cn//u/5217850355,诗予其,女,江苏,198,414,172,回复@Jassic婕:害,0,2020-03-09 23:00
https://weibo.cn//u/5241151684,是橙子la,女,江苏,182,380,126,回复@半妖少年:@诗予其,0,2020-03-09 22:26
https://weibo.cn//u/3603224550,cc羽痕,男,江苏,25,29,33,对于已经距离接触确诊患者48天了，且经过1个多月隔离后无任何不适症状，且期间无接触确诊或疑似病历的情况下，地方公安局仍天天骚扰要求本人安装手机定位进行监控汇报，严重影响了个人的正常生活，对本人产生了极大的精神压力，形成了社会舆论，请问怎么解决，能投诉么！！！,1,2020-03-09 21:38
https://weibo.cn//u/6539787669,耿耿yayai,女,海外,2,23,57,现在开学不怕外国的疫情再次传到中国吗,0,2020-03-09 09:30
https://weibo.cn//u/6786270042,贝贝壳贝贝贝,女,江苏,657,372,48,我看半天发现今天3月7号。。。到底几号开学,0,2020-03-07 18:23
https://weibo.cn//u/5968308059,misbear哈哈,男,其他,860,58,59,回复@哈哈哈哈哈哈哈嗝1314:2月,0,2020-03-02 20:53
https://weibo.cn//u/5491998571,零落花如许巛,女,江苏,642,100,115,回复@我是邹某昕:连云港2.3,0,2020-02-26 19:38
https://weibo.cn//u/7280648193,猴崽崽叭,女,江苏,4,32,2,回复@不要黄瓜番茄香菜:但徐州啥时候开学，有人说是3.2,0,2020-02-25 21:08
https://weibo.cn//u/6385569289,哈哈哈哈哈哈哈嗝1314,女,江苏,91,269,21,我以为我们山西15号够迟了，17号才开学那我还要听3个星期的课,1,2020-02-25 12:36
https://weibo.cn//RuthYe0109,59517R,女,其他,434,119,62,"你好，可否发个声明""江苏至上海省际客车仍未开通，请耐心等候""。我们公司没有包车，省际客车是我返沪唯一途径，公司以为大家不去上班呢，请帮忙发个声明，听听广大人民的呼声，谢谢！",0,2020-02-25 10:20
https://weibo.cn//u/7273345735,野稚er,女,江苏,392,73,4,回复@ActiveLoser12830:；,0,2020-02-24 22:29
https://weibo.cn//u/2942148637,睡懒觉的料酒,女,广西,42,67,106,回复@不要黄瓜番茄香菜:，，,0,2020-02-23 20:40
https://weibo.cn//u/1792962730,小宝aoao,女,江苏,1055,68,9,能提前14天宣布开学与否吗？外地教师天天被催着返校，回去了吧，又不开学。让我怎么办？一个人在学校一直待命吗？家里不香吗？外地教师不容易。,0,2020-02-22 19:33
https://weibo.cn//u/6508332497,森林奈酱,女,其他,3,403,102,回复@归来仍是少年Sparks:来了,0,2020-02-19 18:30
https://weibo.cn//u/5970131160,SS-pecial,女,江苏,132,333,468,回复@不要黄瓜番茄香菜:南京市会说江苏省南京市某日开学十二市说xx市xx日开学哈哈哈哈哈,0,2020-02-19 18:15
https://weibo.cn//u/6859340914,想欧气爆棚的非酋嘎嘎,男,海外,1339,451,6,回复@不要黄瓜番茄香菜:哈哈哈哈,0,2020-02-19 18:03
https://weibo.cn//u/2144542514,在故宫练科三,男,江苏,1167,117,157,江阴人回了句哦！,0,2020-02-19 17:51
https://weibo.cn//u/3285523061,基德的克星,男,江西,54,195,142,3月9号前不开学,0,2020-02-19 17:46
https://weibo.cn//u/7366496387,爱吃糖炒板栗的皮卡丘,女,江西,33,134,4,1月17号发布的怎么现在上热搜？？,0,2020-02-19 17:45
https://weibo.cn//dayue726983,25mai_Y,男,江西,357,135,642,突然刷到这条新闻 看时间我差点以为我人傻了,3,2020-02-19 17:43
https://weibo.cn//u/6679095186,阝击忄肖,女,江苏,55,208,22,可怕的是体育课的网课都是为了应付老师！应付学校！大晚上的19：30体育课才刚刚开始！已经睡觉了还要起来拍照片上传！网课上的我想退学！一天看那么长时间手机、电脑，今天第三天！我眼睛都花了！,0,2020-02-19 17:42
https://weibo.cn//u/3069603423,Temptat10n雪,女,江苏,74,43,56,南通3.9,0,2020-02-19 17:40
https://weibo.cn//u/6076674974,茂木夏树118,男,上海,281,276,99,回复@顾培欣:张家港不就是苏州的吗,0,2020-02-19 17:39
https://weibo.cn//u/6551655188,有钱家的想要有钱虾,女,其他,68,40,7,回复@贫民窟的帅气哥哥:这次疫情，让我知道了江苏的几个市，因为单独行动，竟然还知道了江苏的村，蔷薇村，因为它也是单独行动了。能够单独行动，说明执行力强，有经济基础，有钱。江苏这次真的是圈粉啊。浙江也不错。安徽的领导们，学着点，加油啊安徽的领导们，,0,2020-02-19 17:38
https://weibo.cn//u/2608961341,安文静静,女,山西,1395,642,535,前段时间不是说中小学2月底前不开学的，一切等通知，继续上网课吧,1,2020-02-19 17:38
https://weibo.cn//u/5831050077,苏大强要喝珍珠奶茶,女,西藏,82,111,45,什么鬼？今天都2月19日，2月17日不开学？？？,4,2020-02-19 17:37
https://weibo.cn//u/5955268129,小杨和ta的室友,女,其他,462,369,173,回复@我翰塘主嘚宝贝星儿:,0,2020-02-19 17:37
https://weibo.cn//u/6520188001,是你的小咩咩yu,女,江苏,1287,1274,277,之前不是就有发新闻说三月一号之前不开学吗,0,2020-02-19 17:37
https://weibo.cn//u/5214639371,多次婉拒陈瑞书,女,江苏,821,304,81,回复@是虾不是瞎-GZ:我们前几天就说了暂定3.30返校,0,2020-02-19 17:37
https://weibo.cn//u/5976850403,翰塘主嘚宝贝星儿,女,江苏,1159,68,142,回复@不要黄瓜番茄香菜:@今天也要早睡o_O 散装江苏又上线了,0,2020-02-19 17:36
https://weibo.cn//u/6459295213,然然不会消失,女,其他,52,171,31,那是不是浙江也快了,0,2020-02-19 17:35
https://weibo.cn//u/5675522835,牙居淮水岸,女,江苏,15,51,12,回复@小娅菲yf:连云gang,0,2020-02-18 21:29
https://weibo.cn//u/2881551744,小娅菲yf,女,江苏,26,528,213,回复@牙居淮水岸:我也不懂哈哈,0,2020-02-18 20:23
https://weibo.cn//u/2881551744,小娅菲yf,女,江苏,26,528,213,回复@不知道该叫啥zzzzz:😄,0,2020-02-18 20:23
https://weibo.cn//u/5928186721,炒年糕无敌,女,四川,14,344,48,再这样下去，我生日都快在家里过了，不要啊，我今年就毕业了，块开学吧快开学吧，我感觉我和我妈的关系也达到了冰点,0,2020-02-18 17:38
https://weibo.cn//u/6490278475,Galaxy1_,男,其他,6,441,37,回复@一棵长在悬崖上的蘑菇:江大原本二月十号开学的,0,2020-02-17 22:48
https://weibo.cn//u/5613590021,刘仔细在当地也算没礼没貌呀,女,海外,570,183,53,回复@肉肉-CHEN:一个避暑一个避寒啊哈哈哈哈哈哈,0,2020-02-17 09:42
https://weibo.cn//u/6487090686,弱水三千1412,男,其他,11,3,1,回复@开心快乐蘸:我们也是,0,2020-02-14 08:43
https://weibo.cn//u/3025824700,陈家菇凉c,女,江苏,6,45,178,回复@铲屎官的快乐挺简单的:难道我们不是在同一个地方,0,2020-02-13 23:08
https://weibo.cn//u/7021355340,我瑶你狗命,女,其他,36,26,35,回复@米洛克拉:南通是啥时候呀,0,2020-02-13 14:43
https://weibo.cn//u/5976106973,该小摩托不可修改,女,重庆,908,129,34,@偷肖战被王一博抓住啦,0,2020-02-13 12:48
https://weibo.cn//u/5253116098,喈喈青鸟w堪舆,女,其他,51,55,10,回复@白羊的面包:自治县哈哈哈哈,0,2020-02-13 08:29
https://weibo.cn//u/6094354243,认为你WPS,男,北京,53,245,20,这么小的孩子都得病，卖野味的良心不会痛吗！还是压根就没有那玩意儿！,38262,2020-01-28 07:29
https://weibo.cn//u/3731426343,迷彩的格调你的味道,男,山东,9296,293,405752,病毒也在适应，也在变化，还是要赶紧攻克病毒,24097,2020-01-28 07:30
https://weibo.cn//u/6940453870,蓄力一biu,男,其他,3,43,4,回复@明天再问吧:新年快乐,0,2020-01-29 00:17
https://weibo.cn//fivehundredyears,李轻舟已过万重山,女,北京,8974,944,1484,回复@李轻舟已过万重山:说什么病毒会变异情况不一样了的 专家拿不准的事下定论就是害人 媒体尤其最大的官方媒体轻易向全国公开拿不准的事就是坑全国人 病毒当然会变 你都不知道也不预估病毒可能会更厉害你算什么专家 又没让你马上研究出新对策 管住嘴不乱说话、对老百姓负点责都做不到？这是诚信问题吗？这是涉及到人命的问题,0,2020-01-29 00:14
https://weibo.cn//333243777,Crimson深红宝贝,女,广西,12110,548,1350,回复@微凉如梦轻如烟28136:一个120举报,0,2020-01-29 00:12
https://weibo.cn//333243777,Crimson深红宝贝,女,广西,12110,548,1350,回复@从盛夏到初秋:透析是ct么？,0,2020-01-29 00:12
https://weibo.cn//333243777,Crimson深红宝贝,女,广西,12110,548,1350,回复@少年包青蛙xxxl:让她买个高点的度数？反正医用酒精是75度才有用！95度会在病毒上形成一层保护膜，后期病毒还会活跃，只有75度或者高温煮才有用,0,2020-01-29 00:11
https://weibo.cn//333243777,Crimson深红宝贝,女,广西,12110,548,1350,回复@lucky-lmn:大部分初六都会有供应，再等等，我买的口罩是初六和初十发货（实体药房是在南京百信药房买的，每天十点之前提供100包一次性医用口罩，一包10个，12元。他们已经在加班赶工了，大家都不容易）没啥事就别出门了,0,2020-01-29 00:09
https://weibo.cn//fivehundredyears,李轻舟已过万重山,女,北京,8974,944,1484,当时凤凰网就采访了不同意“不易感”的专家 在央视公开说不易感的这位 现在打脸吗？多少人因此丧命或感染？别提什么从不同角度解释 本来就是一时一个说法而且开始的说法造成了多数民众轻信某部分人“不易感” 现在事情大条了 又改口 最大官媒不可以轻易说出不负责任的话的 当时不清楚干嘛公开硕死话呢,0,2020-01-29 00:09
https://weibo.cn//333243777,Crimson深红宝贝,女,广西,12110,548,1350,回复@尼奇窝窝:今天出门戴口罩买菜就遇到不给孩子戴口罩的家长，心真大,0,2020-01-29 00:07
https://weibo.cn//u/5366059943,我是好人77,男,山东,424,555,216,回复@凌儿小紫荆:一开始就不信，一开始感染基数太少就开始下结论。,0,2020-01-29 00:04
https://weibo.cn//u/2828781874,长得美不好意思说,男,浙江,625,1316,158,回复@陆离小怪兽:可惜这些专家就是喜欢预测！,0,2020-01-29 00:00
https://weibo.cn//u/2828781874,长得美不好意思说,男,浙江,625,1316,158,回复@潶丫亚:看来你阅读能力不行！,0,2020-01-28 23:59
https://weibo.cn//u/5498715298,张梓妙呦,女,江苏,28,109,40,回复@祢贰贰:我相信你没有恶意，我也不是扛你。当时的数据就是没有儿童，并且年轻人少哎……然后虽然那些感染者肯定有接触儿童的，但到现在儿童感染数据确实还是不多。我不知道有这种数据是为什么，是归概率统计学问题还是病理问题，单看当时数据，无论怎样看，不易感染都是客观事实吧……,0,2020-01-28 23:59
https://weibo.cn//u/2828781874,长得美不好意思说,男,浙江,625,1316,158,回复@晓风步宇:正常，毕竟人家是专家！,0,2020-01-28 23:58
https://weibo.cn//u/2828781874,长得美不好意思说,男,浙江,625,1316,158,回复@月向雏田:现在在说对所有年龄段都易感染，OK？,0,2020-01-28 23:57
https://weibo.cn//u/2828781874,长得美不好意思说,男,浙江,625,1316,158,回复@DreamMerkel林深不见鹿:之前说的是年轻人尤其是婴幼儿不易感染，现在说的是年龄段都易感染，OK？,0,2020-01-28 23:55
https://weibo.cn//u/2259215260,Jaychou的夕阳粉,男,海南,41,123,105,回复@阳之半夏:自娱自乐去吧 憨批,0,2020-01-28 23:53
https://weibo.cn//u/2711246441,风吹一哈,女,重庆,113,52,39,回复@Carol-carol:要得，顶上去,0,2020-01-28 23:51
https://weibo.cn//u/5611433102,賴寜,女,湖南,614,126,106,加油加油！//,0,2020-01-28 23:45
https://weibo.cn//u/2278335791,WeverNo,男,其他,5880,476,95,fyjkl,0,2020-01-28 23:45
https://weibo.cn//u/2278335791,WeverNo,男,其他,5880,476,95,duhgj,0,2020-01-28 23:45
https://weibo.cn//u/2278335791,WeverNo,男,其他,5880,476,95,ujkkmj,0,2020-01-28 23:44
https://weibo.cn//u/2278335791,WeverNo,男,其他,5880,476,95,fjhjkm,0,2020-01-28 23:44
https://weibo.cn//u/2278335791,WeverNo,男,其他,5880,476,95,bhkjk,0,2020-01-28 23:44
https://weibo.cn//u/2278335791,WeverNo,男,其他,5880,476,95,感激不尽卡,0,2020-01-28 23:44
https://weibo.cn//u/3320595352,阳之半夏,女,北京,2017,318,108,回复@绍国哥哥o:前面回复过你了。,0,2020-01-28 23:43
https://weibo.cn//u/2259215260,Jaychou的夕阳粉,男,海南,41,123,105,回复@阳之半夏:憨批，极端还就自以为是，哈哈哈哈哈哈，断章取义，断章取义，我断了啥章取了啥义？逗比，我就是就事论事。你咋这么偏激，没妈教吗,0,2020-01-28 23:42
https://weibo.cn//u/5932640502,渣浪浪渣渣呀,男,其他,120,128,27,回复@莫菲专用小马甲:哈批，你不是在口键盘？没证明就隔这放屁说儿童不易感，知道这样坑了多少人吗？专家就这么信口开河？,0,2020-01-28 23:38
https://weibo.cn//u/3704199535,Dan不是shuang的dan,女,贵州,181,83,65,亲戚的亲戚家小孩才3个月前几天去世，可能因为是偏远山村，都没多少人知道,0,2020-01-28 23:34
https://weibo.cn//u/1781325054,卡帕丘,男,重庆,1153,285,285,空气传播比较厉害，外在多注意防护比较好一点。门窗多通风，多呼吸新鲜空气。,0,2020-01-28 23:32
https://weibo.cn//u/5611644650,Rusamy蔚蓝,女,湖北,1595,377,106,回复@好吗好的zzz:真是无知无畏！儿童易感不是钟南山说的，我也没针对任何一个专家，你还真是乱咬乱扣起来！和你这种人废话真是浪费我时间,0,2020-01-28 23:31
https://weibo.cn//u/1781325054,卡帕丘,男,重庆,1153,285,285,医用酒精在医院可以买，乙醇也可以。,0,2020-01-28 23:30
https://weibo.cn//u/6754364932,16414入怹,女,陕西,186,116,29,回复@原来是涓涓呀:在不停变异啊,0,2020-01-28 23:20
https://weibo.cn//u/6754364932,16414入怹,女,陕西,186,116,29,回复@小冬瓜大王:我们都能看得到，白急，等疫情过去肯定会光荣榜上肯定有你们,0,2020-01-28 23:19
https://weibo.cn//u/6058408162,好吗好的zzz,男,浙江,12,95,65,回复@camy微微:任何结论都是基于当时而言，几千个里面只有几个孩子，当时那样做结论没问题。你有疑问的话疫情结束去找钟老兴师问罪吧,0,2020-01-28 23:16
https://weibo.cn//u/6754364932,16414入怹,女,陕西,186,116,29,回复@玛格丽特的点心:说了又不听，又不是小孩子锤他一顿，今天下楼扔垃圾好多老年人不戴口罩，还有聚在一起打牌的，染上纯属活该,0,2020-01-28 23:16
https://weibo.cn//u/5295147355,自卑中www,女,江苏,91,131,22,回复@颠颐:都在家原地踏步那，根本没出门，封村的图片还是从村里群看到的,0,2020-01-28 23:15
https://weibo.cn//hsg66666,山谷问道,男,安徽,4561,61,3063,隐性传染源基数太大。。。。,22520,2020-01-28 07:38
https://weibo.cn//u/1116250101,张开心天天开心,女,山东,548,603,200,想让钟老休息一会，要接受采访还要对抗病毒，太累了,1,2020-01-28 23:14
https://weibo.cn//u/6231385022,长不大的友友,男,其他,10,289,17,回复@山谷问道:我凑，潜伏期的那就多了去了，还正敢上冬天！这就麻烦了,1,2020-01-28 23:09
https://weibo.cn//u/2695252370,wu181181,男,海外,1075,410,509,@藏有温柔小星球,0,2020-01-28 23:09
https://weibo.cn//u/2380887333,荩荩荩荩Y,女,安徽,46,27,75,回复@酷爱PINK的妞:会有明确分工。不会乱串！不至于像你们坐着啥不干，人民的公仆现在正是为人民服务的时候！,0,2020-01-28 23:06
https://weibo.cn//u/2380887333,荩荩荩荩Y,女,安徽,46,27,75,回复@酷爱PINK的妞:做好防护措施，加油,0,2020-01-28 23:03
https://weibo.cn//u/1215147115,小心翼翼的迪娜,女,云南,228,150,76,是呢，我们也买不到口罩了，感觉大部分医院都在发接受社会捐赠,0,2020-01-28 22:59
https://weibo.cn//u/6851948900,Miya198101,女,北京,16,93,11,回复@锋锋_0_0:是是是他们专业术语一堆，玩弄各种字眼。棒棒！,0,2020-01-28 22:59
https://weibo.cn//u/6851948900,Miya198101,女,北京,16,93,11,回复@周秃头呀:看得懂谢谢，依然愤怒,0,2020-01-28 22:58
https://weibo.cn//u/6851948900,Miya198101,女,北京,16,93,11,回复@riley_y_y:就你识字！就你阅读理解好！就你学过语文！！！！他发这个新闻的目的是什么？？？？考我们阅读理解吗？幼稚,0,2020-01-28 22:58
https://weibo.cn//u/2808544742,Elijah0215,男,上海,1499,3490,310,！！！！,0,2020-01-28 22:57
https://weibo.cn//u/5815434893,JmLy09202020,男,其他,36,1344,224,@柴米油盐的研,0,2020-01-28 22:57
https://weibo.cn//u/1849436673,桑贱人,男,河北,142,133,374,回复@一枚陈咻咻吖:你去哪上班，我有。之前家里非典那会儿剩下不少,0,2020-01-28 22:53
https://weibo.cn//u/1849436673,桑贱人,男,河北,142,133,374,回复@沉迷学习的宋妍:,0,2020-01-28 22:50
https://weibo.cn//u/2924669887,皮凌萱香芹,男,其他,34,312,70,12月中旬到1月下旬，怎么就6、7天呢？再加上2003年运力和现在没法比，以及武汉地理位置的特殊性，更要命的是封城的时间晚了，多重因素导致感染人数直线上升。,0,2020-01-28 22:45
https://weibo.cn//u/5242380467,孤帆倒影,女,湖南,16,358,50,回复@奋斗的姑娘21:你已经去了吗,0,2020-01-28 22:43
https://weibo.cn//u/5979681616,喜欢杜的小梅子,女,安徽,498,584,467,回复@as公主团:医院都没有口罩了,0,2020-01-28 22:35
https://weibo.cn//u/6094491101,海象理财逾期不还钱,女,上海,529,1318,314,好人有好报,0,2020-01-28 22:31
https://weibo.cn//u/6138220479,该睡了吧_,男,其他,0,9,24,回复@as公主团:我寻思某宝不是有吗,0,2020-01-28 22:30
https://weibo.cn//u/3902486195,我的昵称是什么才能不和别人重复,男,北京,6,64,64,回复@微微一笑很多肉www:确实可防可控，对的，所以武汉1月19号万人宴吃起，香啊,0,2020-01-28 22:29
https://weibo.cn//u/1959531327,小炜同学眼睛小,男,四川,1510,377,337,回复@雨之-情人:用电产生的火灾是因为使用不当，那些电器本身是有安全防护，是能安全使用的，而且电器这个东西是可控，而野味含有病毒本身就是危险的，另外疫情这个东西是很不容易控制的，在你吃了野味染上病毒到发病确诊这个时间段很有可能就传播大量的人！,0,2020-01-28 22:28
https://weibo.cn//670124968,红鲤鱼与绿鲤驴112221,女,陕西,501,124,228,唉、幸亏我在遥远的山村里 尽管村里还有个从武汉回来的孩子、他们家竟然还来我们家拜年了、心久久不能平静,0,2020-01-28 22:24
https://weibo.cn//u/5578504251,2019_5-29,女,海外,406,131,347,回复@朵朵拉姆:,0,2020-01-28 22:19
https://weibo.cn//u/5640444271,想破脑壳都不知道起什么,女,湖北,871,94,18,回复@奔跑前进啊啊啊啊:刚才字数满了不能打,0,2020-01-28 22:18
https://weibo.cn//u/6254864242,夜深皆安然,男,河北,1326,95,182,需要口罩的都是真的有重要工作的人，真的不急的，就留两三个，不要囤几十个的。在家呆着做好自己份内的事就好了，多陪陪家人多香啊～,0,2020-01-28 22:16
https://weibo.cn//u/5127185460,今天不摸鱼的Jeremyyy,男,其他,108,371,15,回复@_李可以_Chole:有个b站up主说要早上才可以，她实地去问的,0,2020-01-28 22:15
https://weibo.cn//u/5640444271,想破脑壳都不知道起什么,女,湖北,871,94,18,回复@奔跑前进啊啊啊啊:那我还真没弄明白，那咱俩重新来捋捋,0,2020-01-28 22:15
https://weibo.cn//tianyuchenxiang,雨之-情人,男,四川,397,273,300,回复@小炜同学眼睛小:每年,0,2020-01-28 22:14
https://weibo.cn//tianyuchenxiang,雨之-情人,男,四川,397,273,300,回复@小炜同学眼睛小:请注意明年火灾的损失也很大，这样吧，大功率电器一律不准使用，你觉得合理吗？,0,2020-01-28 22:14
https://weibo.cn//u/1959531327,小炜同学眼睛小,男,四川,1510,377,337,回复@雨之-情人:问题是用电是必须品，吃野味是必须品么？这次这个疫情这么厉害，还要吃？,0,2020-01-28 22:12
https://weibo.cn//tianyuchenxiang,雨之-情人,男,四川,397,273,300,回复@小炜同学眼睛小:我首先说了加强检疫，出现意外才是第一时间控制。打个比方，现在用电经常引发火灾，我说首先应该规范用电，以及发生火灾第一时间灭火，而你想说居民不能用电？,0,2020-01-28 22:10
https://weibo.cn//u/5616257490,啊yuehentia,女,海南,453,167,154,回复@筱梓鸢:现在搞的全国人都有错他们是无辜的,0,2020-01-28 22:06
https://weibo.cn//u/3276383375,7777777777-1,女,海外,52,318,226,回复@as公主团:香港还来要！,0,2020-01-28 22:03
https://weibo.cn//u/6823492397,忻州司法,男,山西,7705,392,818,转发微博,0,2020-01-28 22:02
https://weibo.cn//u/6071839829,圣德坤雨,女,重庆,657,302,202,回复@_ahunter:送她上热搜吧！甜甜甜甜！,0,2020-01-28 21:57
https://weibo.cn//u/7271371217,塞瓦斯托波尔kk,男,其他,132,37,639,回复@ZDFMJL26554:何不食肉糜？这话你都说得出口？你家中日常就不买口罩吗？实在买不到，不会动脑筋找替代品？防毒面具，纸尿裤，围巾都可以临时性替代一下，只要是能透气又有过滤功能的都行啊，自己笨不会上网找答案？,0,2020-01-28 21:55
https://weibo.cn//u/5389595455,李标86085,男,其他,6,83,1,医院🏥应该直播给全国人民看看,0,2020-01-28 21:51
https://weibo.cn//u/3914935704,怪姐姐唯爱小小凯,女,河北,5798,320,274,很喜欢江苏这个地方 大学去这里考察写生   一下车变喜欢上了这里  以后还想带老公去这里玩  保佑江苏 祈福平安,10179,2020-01-28 08:47
https://weibo.cn//u/2950588745,官博谢尹正,男,河南,288,263,67,也许蝙蝠是最惨的，蝙蝠用一己之力封印了病毒成千上万年，昼伏夜出，生怕病毒扩散，但蝙蝠万万没想到碰到了人类，打开潘多拉盒子。善待动物吧，动物活着都有它的使命啊,6883,2020-01-28 08:45
https://weibo.cn//u/5838102458,听闻雨声滴答,女,其他,281,144,314,江苏加油🙏,4647,2020-01-28 08:45
https://weibo.cn//u/3699794275,妞yu12,女,江苏,2577,319,120,回复@JIAJIA880:东台啊,0,2020-01-28 20:59
https://weibo.cn//u/6326999197,脸长1米2,女,江苏,286,211,16,回复@胭脂河里-:溧水也有的,0,2020-01-28 20:57
https://weibo.cn//u/6461787632,焼番麦,男,其他,14,115,16,回复@领养一只汪星人:看来等这次疫情过去了，以后每年都要囤点口罩消毒液，尤其冬春季，以防万一，也能防防其他流感，我们只能自救，这些B嘴总有中招的时候，别看现在吃的欢，以后终要上死亡名单,0,2020-01-28 20:55
https://weibo.cn//u/5611294734,阿猛Gggg,男,江苏,5,5,23,回复@2020要元气满满呀:徐州又确诊几个，哎,0,2020-01-28 20:55
https://weibo.cn//jiajia880,JIAJIA880,女,上海,1745,841,364,回复@妞yu12:你们是盐城哪,0,2020-01-28 20:54
https://weibo.cn//u/5979528541,俺三岁嘞,女,江苏,298,207,90,希望加大宣传力度，还有很多人不知道，还出去吃喝玩，打麻将，跳舞，我真的是怕会不会传染，希望能挺过去,0,2020-01-28 20:47
https://weibo.cn//u/5979528541,俺三岁嘞,女,江苏,298,207,90,回复@爱吃鱼的乔木:我这边也有一家，武汉旅游回来的，具体咋样不知道了,0,2020-01-28 20:43
https://weibo.cn//u/5213465820,甜热热的草莓奶油蛋糕-,女,江苏,26,344,3676,回复@楼沐:我们这边前几天也都在抢米。但如果公布病人信息，他周边的人就会被其他人躲避，这部分人怎么办，他们也没错。虽然我也很想知道确诊的到底是哪个地方的人是谁，但是还是能理解政府这种做法的。,0,2020-01-28 20:42
https://weibo.cn//u/2182980215,S--sunflower,女,河南,545,44,168,回复@心动慕笙:好吧，都好运，平平安安,0,2020-01-28 20:38
https://weibo.cn//u/6461787632,焼番麦,男,其他,14,115,16,回复@沙雕基地:,0,2020-01-28 20:34
